id_journey;id_leg;legMode;date;startTime;endTime;x_origin;y_origin;x_dest;y_dest;legStartTime;legEndTime;legDepartureDelay;legArrivalDelay;legDistance;legInterlineWithPreviousLeg;legDuration;legStopIdOrigin;legOrigName;x_legOrigin;y_legOrigin;legStopIdDest;legDestName;x_legDest;y_legDest;transitLeg;route;agencyName;tripshortName;headsign
6;8;BUS;20181029T180000;20181029T181421;20181029T202352;2.65320;48.93987;2.13478;48.82314;20181029T194500;20181029T200700;0;0;10882;0;1320;stop_point:15:286;Rue Thiers (Saint-Germain-en-Laye);2.096755;48.897525;stop_point:15:274;Place de la Loi (Versailles);2.096755;48.897525;True;1;Express 1;Gare de Versailles Rive Gauche;Gare de Versailles Rive Gauche (Versailles)
6;9;WALK;20181029T180000;20181029T181421;20181029T202352;2.65320;48.93987;2.13478;48.82314;20181029T200700;20181029T202352;0;0;1111;0;1012;;;2.12833;48.81501;;22 Rue Molière (Le Chesnay-Rocquencourt);2.12833;48.81501;False;;;;
7;1;CAR;20181029T180000;20181029T181233;20181029T202352;2.65320;48.93987;2.13478;48.82314;20181029T181233;20181029T183600;0;0;12166.589741354002;0;1407;;;2.65320;48.93987;stop_point:8775835:810:A;GARE DE NOISIEL (Noisiel);2.65320;48.93987;False;;;;
7;2;RAIL;20181029T180000;20181029T181233;20181029T202352;2.65320;48.93987;2.13478;48.82314;20181029T183600;20181029T193300;0;0;41575;0;3420;stop_point:8775835:810:A;GARE DE NOISIEL (Noisiel);2.615952;48.843492;stop_point:8775809:810:A;GARE DE ST GERMAIN EN LAYE (Saint-Germain-en-Laye);2.615952;48.843492;True;A;RER;GARE DE ST GERMAIN EN LAYE;GARE DE ST GERMAIN EN LAYE (Saint-Germain-en-Laye)
7;3;WALK;20181029T180000;20181029T181233;20181029T202352;2.65320;48.93987;2.13478;48.82314;20181029T193300;20181029T193836;0;0;0;0;336;stop_point:8775809:810:A;GARE DE ST GERMAIN EN LAYE (Saint-Germain-en-Laye);2.094837;48.898076;stop_point:15:286;Rue Thiers (Saint-Germain-en-Laye);2.094837;48.898076;False;;;;
7;4;WALK;20181029T180000;20181029T181233;20181029T202352;2.65320;48.93987;2.13478;48.82314;20181029T193836;20181029T194500;0;0;0;0;384;;;;;;;;;;;;;
7;5;BUS;20181029T180000;20181029T181233;20181029T202352;2.65320;48.93987;2.13478;48.82314;20181029T194500;20181029T200700;0;0;10882;0;1320;stop_point:15:286;Rue Thiers (Saint-Germain-en-Laye);2.096755;48.897525;stop_point:15:274;Place de la Loi (Versailles);2.096755;48.897525;True;1;Express 1;Gare de Versailles Rive Gauche;Gare de Versailles Rive Gauche (Versailles)
7;6;WALK;20181029T180000;20181029T181233;20181029T202352;2.65320;48.93987;2.13478;48.82314;20181029T200700;20181029T202352;0;0;1111;0;1012;;;2.12833;48.81501;;22 Rue Molière (Le Chesnay-Rocquencourt);2.12833;48.81501;False;;;;
1;1;CAR;20181029T180000;20181029T180000;20181029T184301;2.04208;48.77882;2.38575;48.99779;20181029T180000;20181029T184301;0;0;47389;0;2581;;20 Place Claudel (Montigny-le-Bretonneux);2.04208;48.77882;;Avenue de la Pépinière (Sarcelles);2.04208;48.77882;False;;;;
2;1;CAR;20181029T180000;20181029T181405;20181029T201906;2.04208;48.77882;2.38575;48.99779;20181029T181405;20181029T182300;0;0;4288;0;535;;20 Place Claudel (Montigny-le-Bretonneux);2.04208;48.77882;;;2.04208;48.77882;False;;;;
2;2;RAIL;20181029T180000;20181029T181405;20181029T201906;2.04208;48.77882;2.38575;48.99779;20181029T182300;20181029T185200;0;0;19423;0;1740;stop_point:8739322:800:N;GARE DE ST CYR (Saint-Cyr-l'École);2.071847;48.798708;stop_point:8739100:800:N;GARE MONTPARNASSE (Paris);2.071847;48.798708;True;N;TRAIN;GARE MONTPARNASSE;GARE MONTPARNASSE (Paris)
2;3;WALK;20181029T180000;20181029T181405;20181029T201906;2.04208;48.77882;2.38575;48.99779;20181029T185200;20181029T185612;0;0;0;0;252;stop_point:8739100:800:N;GARE MONTPARNASSE (Paris);2.320509;48.841187;stop_point:59268;Montparnasse-Bienvenue (Paris);2.320509;48.841187;False;;;;
2;4;WALK;20181029T180000;20181029T181405;20181029T201906;2.04208;48.77882;2.38575;48.99779;20181029T185612;20181029T185700;0;0;0;0;48;;;;;;;;;;;;;
2;5;SUBWAY;20181029T180000;20181029T181405;20181029T201906;2.04208;48.77882;2.38575;48.99779;20181029T185700;20181029T192700;0;0;12834;0;1800;stop_point:59268;Montparnasse-Bienvenue (Paris);2.321029;48.84208;stop_point:59540;Saint-Denis-Université (Saint-Denis);2.321029;48.84208;True;13;METRO;Saint-Denis-Université;Saint-Denis-Université (Saint-Denis)
2;6;WALK;20181029T180000;20181029T181405;20181029T201906;2.04208;48.77882;2.38575;48.99779;20181029T192700;20181029T193236;0;0;0;0;336;stop_point:59540;Saint-Denis-Université (Saint-Denis);2.362064;48.946114;stop_point:59:6741257;SAINT-DENIS - UNIVERSITE (Saint-Denis);2.362064;48.946114;False;;;;
2;7;WALK;20181029T180000;20181029T181405;20181029T201906;2.04208;48.77882;2.38575;48.99779;20181029T193236;20181029T193500;0;0;0;0;144;;;;;;;;;;;;;
2;8;BUS;20181029T180000;20181029T181405;20181029T201906;2.04208;48.77882;2.38575;48.99779;20181029T193500;20181029T200100;0;0;5599;0;1560;stop_point:59:6741257;SAINT-DENIS - UNIVERSITE (Saint-Denis);2.363879;48.945943;stop_point:59:6742331;THEODORE BULLIER (Sarcelles);2.363879;48.945943;True;268;RATP;VILLIERS LE BEL - GONESSE - ARNOUVILLE RER;VILLIERS LE BEL - GONESSE - ARNOUVILLE RER (Arnouville)
2;9;WALK;20181029T180000;20181029T181405;20181029T201906;2.04208;48.77882;2.38575;48.99779;20181029T200100;20181029T201906;0;0;1216;0;1086;;;2.37463;48.99158;;Avenue de la Pépinière (Sarcelles);2.37463;48.99158;False;;;;
1;1;CAR;20181029T080000;20181029T080000;20181029T082240;2.19375;48.71342;2.42111;48.65497;20181029T080000;20181029T082240;0;0;23118;0;1360;;Chemin de Corbeville à la Vauve (Palaiseau) (Orsay);2.19375;48.71342;;Chemin de la Sous-Station (Ris-Orangis);2.19375;48.71342;False;;;;
1;1;CAR;20181029T080000;20181029T080000;20181029T083034;2.68684;48.86155;2.38575;48.99779;20181029T080000;20181029T083034;0;0;35541;0;1834;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.68684;48.86155;;Avenue de la Pépinière (Sarcelles);2.68684;48.86155;False;;;;
2;1;CAR;20181029T080000;20181029T080150;20181029T092736;2.68684;48.86155;2.38575;48.99779;20181029T080150;20181029T080800;0;0;4861;0;370;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.68684;48.86155;;;2.68684;48.86155;False;;;;
2;2;RAIL;20181029T080000;20181029T080150;20181029T092736;2.68684;48.86155;2.38575;48.99779;20181029T080800;20181029T083800;0;0;23922;0;1800;stop_point:8775837:810:A;GARE DE TORCY (Torcy);2.65513;48.839646;stop_point:8775860:810:A;CHATELET LES HALLES (Paris);2.65513;48.839646;True;A;RER;GARE DE ST GERMAIN EN LAYE;GARE DE ST GERMAIN EN LAYE (Saint-Germain-en-Laye)
2;3;WALK;20181029T080000;20181029T080150;20181029T092736;2.68684;48.86155;2.38575;48.99779;20181029T083800;20181029T084048;0;0;0;0;168;stop_point:8775860:810:A;CHATELET LES HALLES (Paris);2.347013;48.861822;stop_point:8775860:800:D;CHATELET LES HALLES (Paris);2.347013;48.861822;False;;;;
2;4;WALK;20181029T080000;20181029T080150;20181029T092736;2.68684;48.86155;2.38575;48.99779;20181029T084048;20181029T084200;0;0;0;0;72;;;;;;;;;;;;;
2;5;RAIL;20181029T080000;20181029T080150;20181029T092736;2.68684;48.86155;2.38575;48.99779;20181029T084200;20181029T090200;0;0;14034;0;1200;stop_point:8775860:800:D;CHATELET LES HALLES (Paris);2.347013;48.861822;stop_point:8727619:800:D;GARE DE GARGES SARCELLES (Garges-lès-Gonesse);2.347013;48.861822;True;D;RER;GARE DE GOUSSAINVILLE;GARE DE GOUSSAINVILLE (Goussainville)
2;6;WALK;20181029T080000;20181029T080150;20181029T092736;2.68684;48.86155;2.38575;48.99779;20181029T090200;20181029T090736;0;0;0;0;336;stop_point:8727619:800:D;GARE DE GARGES SARCELLES (Garges-lès-Gonesse);2.390594;48.976748;stop_point:59:4211734;GARGES-SARCELLES RER (Sarcelles);2.390594;48.976748;False;;;;
2;7;WALK;20181029T080000;20181029T080150;20181029T092736;2.68684;48.86155;2.38575;48.99779;20181029T090736;20181029T091200;0;0;0;0;264;;;;;;;;;;;;;
2;8;BUS;20181029T080000;20181029T080150;20181029T092736;2.68684;48.86155;2.38575;48.99779;20181029T091200;20181029T092000;0;0;2170;0;480;stop_point:59:4211734;GARGES-SARCELLES RER (Sarcelles);2.390598;48.977109;stop_point:59:6742267;LYCEE JEAN-JACQUES ROUSSEAU (Sarcelles);2.390598;48.977109;True;269;RATP;HOTEL DE VILLE D'ATTAINVILLE;HOTEL DE VILLE D'ATTAINVILLE (Attainville)
2;9;WALK;20181029T080000;20181029T080150;20181029T092736;2.68684;48.86155;2.38575;48.99779;20181029T092000;20181029T092736;0;0;511;0;456;;;2.38310;48.99442;;Avenue de la Pépinière (Sarcelles);2.38310;48.99442;False;;;;
1;1;CAR;20181029T080000;20181029T080000;20181029T085006;2.42111;48.65497;2.38575;48.99779;20181029T080000;20181029T085006;0;0;55862;0;3006;;Chemin de la Sous-Station (Ris-Orangis);2.42111;48.65497;;Avenue de la Pépinière (Sarcelles);2.42111;48.65497;False;;;;
2;1;CAR;20181029T080000;20181029T080657;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T080657;20181029T082200;0;0;10890;0;903;;Chemin de la Sous-Station (Ris-Orangis);2.42111;48.65497;;;2.42111;48.65497;False;;;;
2;2;RAIL;20181029T080000;20181029T080657;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T082200;20181029T090200;0;0;31009;0;2400;stop_point:8768182:800:D;GARE DE VILLENEUVE ST GEORGES (Villeneuve-Saint-Georges);2.446136;48.730117;stop_point:8727619:800:D;GARE DE GARGES SARCELLES (Garges-lès-Gonesse);2.446136;48.730117;True;D;RER;GARE DE GOUSSAINVILLE;GARE DE GOUSSAINVILLE (Goussainville)
2;3;WALK;20181029T080000;20181029T080657;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T090200;20181029T090736;0;0;0;0;336;stop_point:8727619:800:D;GARE DE GARGES SARCELLES (Garges-lès-Gonesse);2.390594;48.976748;stop_point:59:4211734;GARGES-SARCELLES RER (Sarcelles);2.390594;48.976748;False;;;;
2;4;WALK;20181029T080000;20181029T080657;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T090736;20181029T091200;0;0;0;0;264;;;;;;;;;;;;;
2;5;BUS;20181029T080000;20181029T080657;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T091200;20181029T092000;0;0;2170;0;480;stop_point:59:4211734;GARGES-SARCELLES RER (Sarcelles);2.390598;48.977109;stop_point:59:6742267;LYCEE JEAN-JACQUES ROUSSEAU (Sarcelles);2.390598;48.977109;True;269;RATP;HOTEL DE VILLE D'ATTAINVILLE;HOTEL DE VILLE D'ATTAINVILLE (Attainville)
2;6;WALK;20181029T080000;20181029T080657;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T092000;20181029T092736;0;0;511;0;456;;;2.38310;48.99442;;Avenue de la Pépinière (Sarcelles);2.38310;48.99442;False;;;;
3;1;CAR;20181029T080000;20181029T080109;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T080109;20181029T081300;0;0;6873;0;711;;Chemin de la Sous-Station (Ris-Orangis);2.42111;48.65497;;;2.42111;48.65497;False;;;;
3;2;RAIL;20181029T080000;20181029T080109;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T081300;20181029T081700;0;0;3360;0;240;stop_point:8768130:800:D;GARE DE VIGNEUX SUR SEINE (Vigneux-sur-Seine);2.414359;48.708366;stop_point:8768182:800:D;GARE DE VILLENEUVE ST GEORGES (Villeneuve-Saint-Georges);2.414359;48.708366;True;D;RER;GARE DE LYON RER D;GARE DE LYON RER D (Paris)
3;3;WALK;20181029T080000;20181029T080109;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T081700;20181029T082200;0;0;0;0;300;;;;;;;;;;;;;
3;4;RAIL;20181029T080000;20181029T080109;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T082200;20181029T090200;0;0;31009;0;2400;stop_point:8768182:800:D;GARE DE VILLENEUVE ST GEORGES (Villeneuve-Saint-Georges);2.446136;48.730117;stop_point:8727619:800:D;GARE DE GARGES SARCELLES (Garges-lès-Gonesse);2.446136;48.730117;True;D;RER;GARE DE GOUSSAINVILLE;GARE DE GOUSSAINVILLE (Goussainville)
3;5;WALK;20181029T080000;20181029T080109;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T090200;20181029T090736;0;0;0;0;336;stop_point:8727619:800:D;GARE DE GARGES SARCELLES (Garges-lès-Gonesse);2.390594;48.976748;stop_point:59:4211734;GARGES-SARCELLES RER (Sarcelles);2.390594;48.976748;False;;;;
3;6;WALK;20181029T080000;20181029T080109;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T090736;20181029T091200;0;0;0;0;264;;;;;;;;;;;;;
3;7;BUS;20181029T080000;20181029T080109;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T091200;20181029T092000;0;0;2170;0;480;stop_point:59:4211734;GARGES-SARCELLES RER (Sarcelles);2.390598;48.977109;stop_point:59:6742267;LYCEE JEAN-JACQUES ROUSSEAU (Sarcelles);2.390598;48.977109;True;269;RATP;HOTEL DE VILLE D'ATTAINVILLE;HOTEL DE VILLE D'ATTAINVILLE (Attainville)
3;8;WALK;20181029T080000;20181029T080109;20181029T092736;2.42111;48.65497;2.38575;48.99779;20181029T092000;20181029T092736;0;0;511;0;456;;;2.38310;48.99442;;Avenue de la Pépinière (Sarcelles);2.38310;48.99442;False;;;;
1;1;CAR;20181029T080000;20181029T080000;20181029T083650;2.26971;48.77321;2.68684;48.86155;20181029T080000;20181029T083650;0;0;44330;0;2210;;Rue Eugène Sinet (Châtenay-Malabry);2.26971;48.77321;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.26971;48.77321;False;;;;
2;1;CAR;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T102434;20181029T104200;0;0;9047.872280307127;0;1046;;Rue Eugène Sinet (Châtenay-Malabry);2.26971;48.77321;stop_point:8775863:810:B;DENFERT ROCHEREAU (Paris);2.26971;48.77321;False;;;;
2;2;RAIL;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T104200;20181029T104900;0;0;3280;0;420;stop_point:8775863:810:B;DENFERT ROCHEREAU (Paris);2.332852;48.834293;stop_point:8775860:810:B;CHATELET LES HALLES (Paris);2.332852;48.834293;True;B;RER;GARE DE MITRY CLAYE;GARE DE MITRY CLAYE (Mitry-Mory)
2;3;WALK;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T104900;20181029T105148;0;0;0;0;168;stop_point:8775860:810:B;CHATELET LES HALLES (Paris);2.347013;48.861822;stop_point:8775860:810:A;CHATELET LES HALLES (Paris);2.347013;48.861822;False;;;;
2;4;WALK;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T105148;20181029T105600;0;0;0;0;252;;;;;;;;;;;;;
2;5;RAIL;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T105600;20181029T112500;0;0;24087;0;1740;stop_point:8775860:810:A;CHATELET LES HALLES (Paris);2.347013;48.861822;stop_point:8775837:810:A;GARE DE TORCY (Torcy);2.347013;48.861822;True;A;RER;GARE DE MARNE LA VALLEE CHESSY;GARE DE MARNE LA VALLEE CHESSY (Chessy)
2;6;WALK;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T112500;20181029T112935;0;0;0;0;275;stop_point:8775837:810:A;GARE DE TORCY (Torcy);2.65513;48.839646;stop_point:9:1737;GARE DE TORCY (Torcy);2.65513;48.839646;False;;;;
2;7;WALK;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T112935;20181029T113000;0;0;0;0;25;;;;;;;;;;;;;
2;8;BUS;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T113000;20181029T114100;0;0;4295;0;660;stop_point:9:1737;GARE DE TORCY (Torcy);2.654381;48.83897;stop_point:9:946;PASTEUR (Gouvernes);2.654381;48.83897;True;21;Pep's;GARE DE LAGNY THORIGNY;GARE DE LAGNY THORIGNY (Thorigny-sur-Marne)
2;9;WALK;20181029T080000;20181029T102434;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T114100;20181029T114608;0;0;344;0;308;;;2.69194;48.86046;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.69194;48.86046;False;;;;
3;1;CAR;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T085404;20181029T090100;0;0;3610.2618718133062;0;416;;Rue Eugène Sinet (Châtenay-Malabry);2.26971;48.77321;stop_point:59:5688789;BOURG-LA-REINE RER (Bourg-la-Reine);2.26971;48.77321;False;;;;
3;2;BUS;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T090100;20181029T095600;0;0;11360;0;3300;stop_point:59:5688789;BOURG-LA-REINE RER (Bourg-la-Reine);2.313105;48.780171;stop_point:59:3619865;CRETEIL - L'ECHAT (Créteil);2.313105;48.780171;True;172;RATP;HOPITAL HENRI MONDOR;HOPITAL HENRI MONDOR (Créteil)
3;3;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T095600;20181029T095816;0;0;0;0;136;stop_point:59:3619865;CRETEIL - L'ECHAT (Créteil);2.448231;48.796784;stop_point:92:12;CRETEIL L'ECHAT (Créteil);2.448231;48.796784;False;;;;
3;4;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T095816;20181029T100000;0;0;0;0;104;;;;;;;;;;;;;
3;5;BUS;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T100000;20181029T104200;0;0;17408;0;2520;stop_point:92:12;CRETEIL L'ECHAT (Créteil);2.448053;48.796308;stop_point:92:2;TORCY GARE (Torcy);2.448053;48.796308;True;100;Express 100 Torcy-Créteil;TORCY GARE;TORCY GARE (Torcy)
3;6;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T104200;20181029T104421;0;0;0;0;141;stop_point:92:2;TORCY GARE (Torcy);2.654082;48.839098;stop_point:9:1737;GARE DE TORCY (Torcy);2.654082;48.839098;False;;;;
3;7;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T104421;20181029T113000;0;0;0;0;2739;;;;;;;;;;;;;
3;8;BUS;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T113000;20181029T114100;0;0;4295;0;660;stop_point:9:1737;GARE DE TORCY (Torcy);2.654381;48.83897;stop_point:9:946;PASTEUR (Gouvernes);2.654381;48.83897;True;21;Pep's;GARE DE LAGNY THORIGNY;GARE DE LAGNY THORIGNY (Thorigny-sur-Marne)
3;9;WALK;20181029T080000;20181029T085404;20181029T114608;2.26971;48.77321;2.68684;48.86155;20181029T114100;20181029T114608;0;0;344;0;308;;;2.69194;48.86046;;Rue des Closeaux (Saint-Thibault-des-Vignes) (Gouvernes);2.69194;48.86046;False;;;;
